seed,pass,contract,trump,pred_ev,actual_gp,p
100548,1,,,0.0000,0.0000,0.0000
100549,1,,,0.0000,0.0000,0.0000
100537,0,ulti,acorns,3.6137,-8.0000,0.9678
100551,1,,,0.0000,0.0000,0.0000
100545,0,ulti,leaves,3.3026,4.0000,0.9419
100553,1,,,0.0000,0.0000,0.0000
100538,0,parti,hearts,1.8994,-2.0000,0.9748
100555,1,,,0.0000,0.0000,0.0000
100550,0,parti,hearts,0.6282,-2.0000,0.6570
100556,0,ulti,leaves,1.6556,4.0000,0.8046
100558,1,,,0.0000,0.0000,0.0000
100552,0,ulti,leaves,2.0079,-8.0000,0.8340
100559,0,ulti,leaves,3.5804,4.0000,0.9650
100524,0,parti,hearts,1.7754,2.0000,0.9438
100544,0,parti,acorns,0.9935,1.0000,0.9967
100557,0,ulti,bells,3.9935,4.0000,0.9995
100563,0,ulti,acorns,2.7545,-8.0000,0.8962
100541,0,ulti,leaves,3.9065,4.0000,0.9922
100565,0,ulti,hearts,5.7922,8.0000,0.9080
100567,0,parti,hearts,1.9500,2.0000,0.9875
100568,1,,,0.0000,0.0000,0.0000
100569,1,,,0.0000,0.0000,0.0000
100560,0,parti,leaves,0.7179,1.0000,0.8589
100571,1,,,0.0000,0.0000,0.0000
100562,0,ulti,hearts,7.9429,8.0000,0.9976
100573,1,,,0.0000,0.0000,0.0000
100574,1,,,0.0000,0.0000,0.0000
100575,0,ulti,hearts,5.2923,8.0000,0.8872
100570,0,ulti,hearts,5.6762,8.0000,0.9032
100577,1,,,0.0000,0.0000,0.0000
100523,0,parti,hearts,1.9591,2.0000,0.9898
100576,0,ulti,hearts,7.2307,8.0000,0.9679
100579,1,,,0.0000,0.0000,0.0000
100578,0,parti,hearts,1.8442,2.0000,0.9610
100566,0,parti,leaves,0.8847,1.0000,0.9423
100564,0,parti,leaves,0.9164,1.0000,0.9582
100584,1,,,0.0000,0.0000,0.0000
100583,0,ulti,bells,2.1834,4.0000,0.8486
100554,0,parti,acorns,0.8058,1.0000,0.9029
100587,1,,,0.0000,0.0000,0.0000
100582,0,ulti,bells,2.5122,4.0000,0.8760
100580,0,parti,bells,0.7468,1.0000,0.8734
100588,0,parti,hearts,1.9977,2.0000,0.9994
100591,1,,,0.0000,0.0000,0.0000
100592,0,ulti,hearts,6.8803,8.0000,0.9533
100589,0,ulti,bells,3.9641,4.0000,0.9970
100593,0,ulti,acorns,3.2127,4.0000,0.9344
100585,0,ulti,leaves,3.9763,4.0000,0.9980
100594,0,parti,hearts,1.4249,-2.0000,0.8562
100590,0,ulti,bells,3.9216,4.0000,0.9935
100561,0,ulti,leaves,3.9735,4.0000,0.9978
100581,0,ulti,leaves,3.7138,4.0000,0.9761
100597,0,ulti,acorns,3.6756,4.0000,0.9730
100601,1,,,0.0000,0.0000,0.0000
100595,0,ulti,bells,3.6843,4.0000,0.9737
100598,0,parti,acorns,0.9998,1.0000,0.9999
100604,1,,,0.0000,0.0000,0.0000
100605,1,,,0.0000,0.0000,0.0000
100606,1,,,0.0000,0.0000,0.0000
100596,0,ulti,acorns,3.8079,4.0000,0.9840
100607,0,parti,hearts,1.9248,2.0000,0.9812
100608,0,ulti,acorns,3.8708,4.0000,0.9892
100586,0,ulti,hearts,7.9580,8.0000,0.9982
100611,1,,,0.0000,0.0000,0.0000
100609,0,ulti,bells,2.5587,4.0000,0.8799
100613,1,,,0.0000,0.0000,0.0000
100603,0,parti,hearts,1.6867,-2.0000,0.9217
100614,0,parti,hearts,1.1362,-2.0000,0.7841
100616,1,,,0.0000,0.0000,0.0000
100612,0,ulti,acorns,3.9699,4.0000,0.9975
100617,0,ulti,acorns,2.9262,4.0000,0.9105
100619,1,,,0.0000,0.0000,0.0000
100610,0,parti,bells,0.5807,1.0000,0.7904
100618,0,ulti,leaves,1.8775,4.0000,0.8231
100615,0,ulti,bells,3.8804,-8.0000,0.9900
100623,1,,,0.0000,0.0000,0.0000
100624,1,,,0.0000,0.0000,0.0000
100625,1,,,0.0000,0.0000,0.0000
100621,0,ulti,bells,2.3309,4.0000,0.8609
100627,1,,,0.0000,0.0000,0.0000
100572,0,ulti,acorns,3.8901,4.0000,0.9908
100629,1,,,0.0000,0.0000,0.0000
100600,0,parti,acorns,0.9977,1.0000,0.9989
100631,1,,,0.0000,0.0000,0.0000
100622,0,parti,hearts,0.8164,2.0000,0.7041
100633,0,ulti,leaves,1.8905,-8.0000,0.8242
100634,0,ulti,leaves,3.8922,4.0000,0.9910
100635,1,,,0.0000,0.0000,0.0000
100636,1,,,0.0000,0.0000,0.0000
100637,1,,,0.0000,0.0000,0.0000
100638,0,ulti,leaves,3.4858,4.0000,0.9572
100630,0,ulti,hearts,7.7807,8.0000,0.9909
100640,1,,,0.0000,0.0000,0.0000
100632,0,ulti,acorns,3.9125,4.0000,0.9927
100639,0,ulti,hearts,2.5117,8.0000,0.7713
100643,0,ulti,acorns,3.8257,4.0000,0.9855
100644,1,,,0.0000,0.0000,0.0000
100620,0,ulti,leaves,3.9988,4.0000,0.9999
100646,1,,,0.0000,0.0000,0.0000
100647,1,,,0.0000,0.0000,0.0000
100648,0,ulti,leaves,2.2952,-8.0000,0.8579
100628,0,parti,acorns,0.8803,1.0000,0.9401
100650,1,,,0.0000,0.0000,0.0000
100651,1,,,0.0000,0.0000,0.0000
100652,1,,,0.0000,0.0000,0.0000
100653,1,,,0.0000,0.0000,0.0000
100641,0,ulti,acorns,3.5809,4.0000,0.9651
100655,1,,,0.0000,0.0000,0.0000
100602,0,ulti,acorns,3.9565,4.0000,0.9964
100654,0,ulti,acorns,3.5709,4.0000,0.9642
100656,0,ulti,leaves,1.7805,4.0000,0.8150
100626,0,parti,bells,0.8343,1.0000,0.9171
100660,1,,,0.0000,0.0000,0.0000
100645,0,ulti,bells,3.1009,-8.0000,0.9251
100642,0,parti,leaves,0.9918,1.0000,0.9959
100663,1,,,0.0000,0.0000,0.0000
100662,0,ulti,leaves,2.6245,4.0000,0.8854
100649,0,parti,hearts,1.9692,2.0000,0.9923
100599,0,ulti,leaves,3.9088,4.0000,0.9924
100659,0,ulti,acorns,2.9143,4.0000,0.9095
100665,0,parti,bells,0.9732,1.0000,0.9866
100666,0,ulti,acorns,3.7086,4.0000,0.9757
100657,0,parti,acorns,0.9204,1.0000,0.9602
100669,0,ulti,acorns,2.5708,-8.0000,0.8809
100672,1,,,0.0000,0.0000,0.0000
100658,0,parti,bells,0.8502,1.0000,0.9251
100668,0,betli,,4.6308,-5.0000,0.9631
100675,1,,,0.0000,0.0000,0.0000
100676,1,,,0.0000,0.0000,0.0000
100677,1,,,0.0000,0.0000,0.0000
100670,0,ulti,bells,3.7553,4.0000,0.9796
100679,1,,,0.0000,0.0000,0.0000
100664,0,parti,hearts,1.4913,2.0000,0.8728
100678,0,ulti,hearts,2.1932,-16.0000,0.7581
100682,1,,,0.0000,0.0000,0.0000
100683,1,,,0.0000,0.0000,0.0000
100684,1,,,0.0000,0.0000,0.0000
100671,0,ulti,bells,3.5076,-8.0000,0.9590
100667,0,parti,hearts,1.4531,2.0000,0.8633
100687,1,,,0.0000,0.0000,0.0000
100673,0,parti,hearts,1.6530,2.0000,0.9132
100686,0,ulti,leaves,3.8314,4.0000,0.9860
100690,1,,,0.0000,0.0000,0.0000
100674,0,ulti,hearts,7.9014,8.0000,0.9959
100689,0,ulti,hearts,6.1005,8.0000,0.9209
100688,0,ulti,acorns,1.8941,-8.0000,0.8245
100691,0,ulti,acorns,2.4584,-8.0000,0.8715
100695,1,,,0.0000,0.0000,0.0000
100696,0,parti,hearts,1.9997,2.0000,0.9999
100697,0,ulti,acorns,3.9972,4.0000,0.9998
100698,1,,,0.0000,0.0000,0.0000
100699,1,,,0.0000,0.0000,0.0000
100700,1,,,0.0000,0.0000,0.0000
100701,1,,,0.0000,0.0000,0.0000
100680,0,ulti,bells,3.9696,4.0000,0.9975
100702,0,ulti,leaves,1.9340,-8.0000,0.8278
100694,0,parti,acorns,0.8525,-1.0000,0.9262
100681,0,ulti,bells,2.1527,4.0000,0.8461
100706,1,,,0.0000,0.0000,0.0000
100692,0,ulti,bells,3.9417,4.0000,0.9951
100693,0,ulti,acorns,3.7268,4.0000,0.9772
100685,0,ulti,hearts,7.9823,8.0000,0.9993
100707,0,ulti,acorns,3.8248,4.0000,0.9854
100705,0,ulti,hearts,7.4748,8.0000,0.9781
100710,0,ulti,hearts,4.9926,-16.0000,0.8747
100713,1,,,0.0000,0.0000,0.0000
100704,0,parti,hearts,1.8612,2.0000,0.9653
100708,0,ulti,bells,1.5344,4.0000,0.7945
100715,0,ulti,acorns,2.2065,-8.0000,0.8505
100661,0,ulti,bells,3.9939,4.0000,0.9995
100718,1,,,0.0000,0.0000,0.0000
100717,0,ulti,bells,2.5074,-8.0000,0.8756
100716,0,parti,leaves,0.5453,-1.0000,0.7727
100719,0,ulti,bells,3.0006,-8.0000,0.9167
100722,0,ulti,hearts,7.9995,8.0000,1.0000
100723,1,,,0.0000,0.0000,0.0000
100724,1,,,0.0000,0.0000,0.0000
100721,0,ulti,acorns,1.6377,-8.0000,0.8031
100725,0,ulti,acorns,2.0627,4.0000,0.8386
100711,0,parti,hearts,0.8705,-2.0000,0.7176
100712,0,ulti,hearts,6.8594,8.0000,0.9525
100729,1,,,0.0000,0.0000,0.0000
100726,0,ulti,bells,3.5841,4.0000,0.9653
100728,0,parti,acorns,0.9674,1.0000,0.9837
100714,0,ulti,hearts,7.8123,8.0000,0.9922
100727,0,parti,hearts,0.6748,-2.0000,0.6687
100733,1,,,0.0000,0.0000,0.0000
100734,1,,,0.0000,0.0000,0.0000
100703,0,ulti,hearts,7.6987,8.0000,0.9874
100731,0,ulti,acorns,1.9083,-8.0000,0.8257
100732,0,ulti,acorns,3.4306,4.0000,0.9525
100730,0,parti,acorns,0.5743,1.0000,0.7872
100709,0,ulti,acorns,3.9971,4.0000,0.9998
100740,1,,,0.0000,0.0000,0.0000
100739,0,ulti,leaves,1.8763,-8.0000,0.8230
100743,1,,,0.0000,0.0000,0.0000
100744,0,ulti,leaves,3.9231,4.0000,0.9936
100745,0,ulti,hearts,5.3736,8.0000,0.8906
100741,0,ulti,bells,3.5265,4.0000,0.9605
100720,0,ulti,acorns,3.9924,4.0000,0.9994
100736,0,parti,hearts,0.5644,2.0000,0.6411
100749,0,ulti,hearts,7.3004,8.0000,0.9709
100750,0,ulti,acorns,2.1206,-8.0000,0.8434
100748,0,parti,hearts,1.9988,2.0000,0.9997
100752,1,,,0.0000,0.0000,0.0000
100751,0,parti,hearts,0.9783,2.0000,0.7446
100754,0,ulti,leaves,3.7185,4.0000,0.9765
100735,0,ulti,acorns,3.9993,4.0000,0.9999
100756,1,,,0.0000,0.0000,0.0000
100738,0,ulti,hearts,7.3374,8.0000,0.9724
100758,1,,,0.0000,0.0000,0.0000
100759,1,,,0.0000,0.0000,0.0000
100760,1,,,0.0000,0.0000,0.0000
100753,0,ulti,acorns,3.8194,4.0000,0.9850
100746,0,parti,bells,0.9962,1.0000,0.9981
100761,0,ulti,acorns,1.7868,4.0000,0.8156
100755,0,parti,hearts,1.0429,2.0000,0.7607
100762,0,ulti,hearts,5.7600,8.0000,0.9067
100764,0,ulti,hearts,3.9015,8.0000,0.8292
100757,0,parti,hearts,1.9763,2.0000,0.9941
100768,1,,,0.0000,0.0000,0.0000
100765,0,ulti,leaves,2.8884,-8.0000,0.9074
100769,1,,,0.0000,0.0000,0.0000
100771,0,parti,hearts,1.2814,2.0000,0.8203
100770,0,parti,hearts,0.9326,2.0000,0.7332
100773,1,,,0.0000,0.0000,0.0000
100767,0,ulti,leaves,2.2398,-8.0000,0.8533
100775,0,ulti,acorns,3.3975,-8.0000,0.9498
100766,0,parti,leaves,0.5418,-1.0000,0.7709
100777,1,,,0.0000,0.0000,0.0000
100747,0,parti,bells,0.5074,-1.0000,0.7537
100778,0,ulti,acorns,3.7319,4.0000,0.9777
100780,1,,,0.0000,0.0000,0.0000
100776,0,parti,hearts,1.9287,2.0000,0.9822
100742,0,ulti,leaves,3.9953,4.0000,0.9996
100782,0,ulti,bells,3.7378,-8.0000,0.9781
100783,0,ulti,leaves,3.1310,4.0000,0.9276
100763,0,parti,leaves,0.5736,1.0000,0.7868
100772,0,ulti,leaves,3.7446,4.0000,0.9787
100784,0,ulti,leaves,3.7187,4.0000,0.9766
100788,0,ulti,hearts,4.8440,8.0000,0.8685
100786,0,ulti,hearts,7.8399,8.0000,0.9933
100789,0,ulti,hearts,5.8904,8.0000,0.9121
100791,1,,,0.0000,0.0000,0.0000
100785,0,parti,hearts,1.9856,2.0000,0.9964
100792,0,ulti,leaves,2.0069,-8.0000,0.8339
100794,1,,,0.0000,0.0000,0.0000
100781,0,ulti,bells,3.1044,4.0000,0.9254
100796,1,,,0.0000,0.0000,0.0000
100797,1,,,0.0000,0.0000,0.0000
100774,0,parti,leaves,0.6510,1.0000,0.8255
100799,0,parti,hearts,1.9997,2.0000,0.9999
100790,0,parti,hearts,1.9274,2.0000,0.9819
100795,0,parti,bells,0.9953,1.0000,0.9977
100779,0,parti,leaves,0.8278,1.0000,0.9139
100803,1,,,0.0000,0.0000,0.0000
100802,0,parti,hearts,1.9999,2.0000,1.0000
100805,1,,,0.0000,0.0000,0.0000
100798,0,ulti,leaves,3.9392,4.0000,0.9949
100806,0,ulti,hearts,6.2183,8.0000,0.9258
100737,0,ulti,leaves,3.9869,4.0000,0.9989
100807,0,parti,hearts,1.8768,-2.0000,0.9692
100810,1,,,0.0000,0.0000,0.0000
100787,0,parti,leaves,0.5032,1.0000,0.7516
100809,0,parti,hearts,1.2999,2.0000,0.8250
100813,1,,,0.0000,0.0000,0.0000
100804,0,ulti,leaves,3.8025,4.0000,0.9835
100815,1,,,0.0000,0.0000,0.0000
100816,1,,,0.0000,0.0000,0.0000
100800,0,ulti,acorns,3.4243,4.0000,0.9520
100801,0,parti,bells,0.9733,1.0000,0.9867
100793,0,ulti,bells,3.9980,4.0000,0.9998
100817,0,ulti,leaves,3.6041,-8.0000,0.9670
100818,0,ulti,acorns,1.8036,4.0000,0.8170
100819,0,ulti,hearts,4.0850,-16.0000,0.8369
100823,1,,,0.0000,0.0000,0.0000
100824,1,,,0.0000,0.0000,0.0000
100820,0,parti,hearts,1.9900,2.0000,0.9975
100808,0,parti,hearts,1.7722,2.0000,0.9431
100827,1,,,0.0000,0.0000,0.0000
100814,0,ulti,bells,3.9769,4.0000,0.9981
100829,1,,,0.0000,0.0000,0.0000
100821,0,ulti,bells,2.6470,4.0000,0.8872
100826,0,ulti,hearts,7.6451,8.0000,0.9852
100830,0,ulti,bells,2.1623,-8.0000,0.8469
100822,0,parti,hearts,1.8749,2.0000,0.9687
100833,0,ulti,bells,3.0703,4.0000,0.9225
100835,1,,,0.0000,0.0000,0.0000
100832,0,parti,bells,0.9895,1.0000,0.9948
100837,1,,,0.0000,0.0000,0.0000
100838,1,,,0.0000,0.0000,0.0000
100839,1,,,0.0000,0.0000,0.0000
100840,1,,,0.0000,0.0000,0.0000
100836,0,ulti,hearts,6.4020,8.0000,0.9334
100825,0,parti,hearts,1.0127,-2.0000,0.7532
100831,0,ulti,hearts,4.2659,8.0000,0.8444
100842,0,ulti,hearts,4.5983,8.0000,0.8583
100845,1,,,0.0000,0.0000,0.0000
100828,0,ulti,hearts,6.4925,-16.0000,0.9372
100847,1,,,0.0000,0.0000,0.0000
100846,1,,,0.0000,0.0000,0.0000
100849,1,,,0.0000,0.0000,0.0000
100848,1,,,0.0000,0.0000,0.0000
100844,0,ulti,leaves,2.5735,-8.0000,0.8811
100852,1,,,0.0000,0.0000,0.0000
100851,0,parti,hearts,2.0000,2.0000,1.0000
100853,0,ulti,hearts,2.7724,-16.0000,0.7822
100855,1,,,0.0000,0.0000,0.0000
100811,0,parti,hearts,1.7942,2.0000,0.9485
100841,0,parti,hearts,1.9890,2.0000,0.9972
100843,0,ulti,leaves,3.9146,4.0000,0.9929
100850,0,ulti,bells,3.9943,4.0000,0.9995
100857,0,parti,hearts,1.8190,-2.0000,0.9548
100860,0,ulti,leaves,3.8937,4.0000,0.9911
100862,1,,,0.0000,0.0000,0.0000
100858,0,parti,bells,0.6156,1.0000,0.8078
100812,0,ulti,hearts,7.9992,8.0000,1.0000
100865,0,betli,,4.9780,5.0000,0.9978
100866,1,,,0.0000,0.0000,0.0000
100856,0,ulti,bells,3.6600,4.0000,0.9717
100861,0,ulti,leaves,3.9941,4.0000,0.9995
100863,0,parti,hearts,1.9892,2.0000,0.9973
100870,1,,,0.0000,0.0000,0.0000
100871,1,,,0.0000,0.0000,0.0000
100872,1,,,0.0000,0.0000,0.0000
100867,0,ulti,bells,2.6670,4.0000,0.8889
100869,0,parti,hearts,1.9980,2.0000,0.9995
100875,1,,,0.0000,0.0000,0.0000
100873,0,parti,hearts,1.1377,-2.0000,0.7844
100874,0,ulti,leaves,2.2495,4.0000,0.8541
100878,1,,,0.0000,0.0000,0.0000
100876,0,ulti,bells,3.6062,-8.0000,0.9672
100879,0,ulti,hearts,4.2752,8.0000,0.8448
100877,0,parti,hearts,1.9997,2.0000,0.9999
100880,0,ulti,acorns,3.1230,-8.0000,0.9269
100868,0,ulti,bells,3.9107,4.0000,0.9926
100883,0,parti,hearts,1.9991,2.0000,0.9998
100885,0,parti,hearts,1.9986,2.0000,0.9996
100882,0,ulti,leaves,3.9762,4.0000,0.9980
100887,1,,,0.0000,0.0000,0.0000
100886,0,ulti,hearts,5.5769,-16.0000,0.8990
100889,1,,,0.0000,0.0000,0.0000
100890,1,,,0.0000,0.0000,0.0000
100854,0,ulti,hearts,7.9434,8.0000,0.9976
100859,0,ulti,bells,4.0000,4.0000,1.0000
100888,0,ulti,leaves,3.7184,4.0000,0.9765
100894,0,ulti,hearts,1.8004,-16.0000,0.7417
100895,0,ulti,bells,3.1119,4.0000,0.9260
100881,0,ulti,hearts,7.9719,8.0000,0.9988
100897,1,,,0.0000,0.0000,0.0000
100896,0,ulti,hearts,3.4562,-16.0000,0.8107
100834,0,ulti,hearts,7.7492,8.0000,0.9896
100891,0,ulti,acorns,3.9359,4.0000,0.9947
100898,0,ulti,hearts,4.1810,8.0000,0.8409
100900,0,parti,leaves,0.6712,-1.0000,0.8356
100903,1,,,0.0000,0.0000,0.0000
100904,1,,,0.0000,0.0000,0.0000
100902,0,ulti,bells,2.6313,-8.0000,0.8859
100906,1,,,0.0000,0.0000,0.0000
100892,0,parti,hearts,1.0975,-2.0000,0.7744
100901,0,parti,hearts,1.6920,-2.0000,0.9230
100905,0,parti,leaves,0.9985,1.0000,0.9993
100910,0,ulti,leaves,2.6822,4.0000,0.8902
100899,0,ulti,bells,3.9065,4.0000,0.9922
100912,1,,,0.0000,0.0000,0.0000
100908,0,ulti,hearts,4.8596,8.0000,0.8692
100907,0,parti,hearts,1.7740,-2.0000,0.9435
100915,1,,,0.0000,0.0000,0.0000
100911,0,ulti,hearts,3.9480,-16.0000,0.8312
100916,0,ulti,hearts,6.3542,8.0000,0.9314
100918,1,,,0.0000,0.0000,0.0000
100919,1,,,0.0000,0.0000,0.0000
100909,0,ulti,hearts,7.9696,8.0000,0.9987
100921,1,,,0.0000,0.0000,0.0000
100893,0,parti,hearts,1.5268,-2.0000,0.8817
100923,1,,,0.0000,0.0000,0.0000
100917,0,ulti,hearts,7.9130,8.0000,0.9964
100864,0,ulti,leaves,3.9879,4.0000,0.9990
100926,1,,,0.0000,0.0000,0.0000
100913,0,ulti,leaves,3.8145,4.0000,0.9845
100928,1,,,0.0000,0.0000,0.0000
100927,0,ulti,bells,3.7818,-8.0000,0.9818
100925,0,ulti,hearts,6.4986,8.0000,0.9374
100922,0,parti,leaves,0.9999,1.0000,0.9999
100930,0,ulti,leaves,2.2742,4.0000,0.8562
100933,1,,,0.0000,0.0000,0.0000
100932,0,ulti,hearts,3.7980,-16.0000,0.8249
100920,0,ulti,bells,3.8933,4.0000,0.9911
100931,0,ulti,bells,1.9079,-8.0000,0.8257
100914,0,parti,acorns,0.9912,1.0000,0.9956
100884,0,ulti,hearts,7.9738,8.0000,0.9989
100936,0,parti,hearts,1.9990,2.0000,0.9997
100940,1,,,0.0000,0.0000,0.0000
100924,0,parti,acorns,0.9873,1.0000,0.9936
100937,0,parti,leaves,0.9881,1.0000,0.9940
100943,1,,,0.0000,0.0000,0.0000
100944,1,,,0.0000,0.0000,0.0000
100945,1,,,0.0000,0.0000,0.0000
100934,0,ulti,leaves,3.9206,4.0000,0.9934
100947,1,,,0.0000,0.0000,0.0000
100948,1,,,0.0000,0.0000,0.0000
100942,0,ulti,hearts,4.7432,8.0000,0.8643
100946,0,ulti,bells,3.6275,4.0000,0.9690
100941,0,ulti,bells,3.8607,4.0000,0.9884
100952,1,,,0.0000,0.0000,0.0000
100938,0,ulti,hearts,7.6586,-16.0000,0.9858
100949,0,ulti,acorns,3.6437,4.0000,0.9703
100953,0,parti,hearts,1.4322,-2.0000,0.8580
100951,0,parti,acorns,0.9975,1.0000,0.9987
100957,1,,,0.0000,0.0000,0.0000
100950,0,ulti,acorns,3.3785,4.0000,0.9482
100959,0,ulti,acorns,3.4510,-8.0000,0.9542
100960,0,parti,leaves,0.9953,1.0000,0.9977
100939,0,ulti,bells,3.9945,4.0000,0.9995
100955,0,ulti,hearts,7.8502,8.0000,0.9938
100963,1,,,0.0000,0.0000,0.0000
100964,1,,,0.0000,0.0000,0.0000
100961,0,ulti,bells,3.0298,4.0000,0.9191
100965,0,ulti,leaves,2.8502,4.0000,0.9042
100954,0,parti,leaves,0.7609,1.0000,0.8805
100968,0,ulti,acorns,3.0464,-8.0000,0.9205
100969,1,,,0.0000,0.0000,0.0000
100970,1,,,0.0000,0.0000,0.0000
100935,0,parti,bells,0.8384,1.0000,0.9192
100972,1,,,0.0000,0.0000,0.0000
100973,1,,,0.0000,0.0000,0.0000
100962,0,ulti,bells,3.8685,4.0000,0.9890
100956,0,parti,leaves,0.8462,1.0000,0.9231
100976,1,,,0.0000,0.0000,0.0000
100975,0,parti,hearts,0.7751,-2.0000,0.6938
100978,0,ulti,leaves,3.8362,4.0000,0.9863
100979,1,,,0.0000,0.0000,0.0000
100980,1,,,0.0000,0.0000,0.0000
100977,0,ulti,leaves,1.9408,-8.0000,0.8284
100981,0,ulti,hearts,7.9645,8.0000,0.9985
100974,0,parti,bells,0.8481,1.0000,0.9240
100984,1,,,0.0000,0.0000,0.0000
100985,1,,,0.0000,0.0000,0.0000
100986,1,,,0.0000,0.0000,0.0000
100987,1,,,0.0000,0.0000,0.0000
100971,0,parti,leaves,0.9012,1.0000,0.9506
100989,1,,,0.0000,0.0000,0.0000
100990,1,,,0.0000,0.0000,0.0000
100991,1,,,0.0000,0.0000,0.0000
100988,0,ulti,bells,3.9698,4.0000,0.9975
100958,0,parti,hearts,1.8371,2.0000,0.9593
100982,0,ulti,acorns,3.8436,4.0000,0.9870
100994,0,parti,hearts,1.9990,2.0000,0.9997
100995,0,ulti,hearts,5.3467,8.0000,0.8894
100997,0,ulti,hearts,2.8828,-16.0000,0.7868
100993,0,ulti,hearts,7.9973,8.0000,0.9999
100996,0,parti,hearts,0.6269,-2.0000,0.6567
101000,1,,,0.0000,0.0000,0.0000
101001,1,,,0.0000,0.0000,0.0000
100999,0,ulti,hearts,6.7624,8.0000,0.9484
100998,0,ulti,acorns,3.7486,4.0000,0.9791
101004,0,ulti,hearts,4.5649,-16.0000,0.8569
100929,0,ulti,bells,3.9999,4.0000,1.0000
101006,1,,,0.0000,0.0000,0.0000
100983,0,parti,leaves,0.9515,-1.0000,0.9757
101002,0,parti,bells,0.9655,1.0000,0.9827
101005,0,ulti,acorns,3.4452,4.0000,0.9538
100966,0,ulti,acorns,3.9986,4.0000,0.9999
101011,1,,,0.0000,0.0000,0.0000
100992,0,ulti,hearts,7.9937,8.0000,0.9997
101013,1,,,0.0000,0.0000,0.0000
101003,0,ulti,leaves,3.7408,4.0000,0.9784
101009,0,ulti,leaves,2.2435,4.0000,0.8536
101007,0,ulti,leaves,3.9516,4.0000,0.9960
101012,0,ulti,leaves,3.1727,4.0000,0.9311
101018,1,,,0.0000,0.0000,0.0000
101016,0,ulti,acorns,3.9855,4.0000,0.9988
101014,0,ulti,acorns,3.7272,4.0000,0.9773
101010,0,ulti,acorns,3.9301,4.0000,0.9942
101022,1,,,0.0000,0.0000,0.0000
101023,0,ulti,leaves,2.4681,-8.0000,0.8723
101017,0,parti,hearts,1.5143,2.0000,0.8786
101015,0,ulti,bells,3.9542,4.0000,0.9962
101021,0,ulti,leaves,3.9958,4.0000,0.9997
101024,0,ulti,hearts,7.7095,-16.0000,0.9879
101028,1,,,0.0000,0.0000,0.0000
101025,0,ulti,hearts,7.6423,8.0000,0.9851
101026,0,ulti,bells,3.9920,4.0000,0.9993
101030,0,ulti,leaves,3.9718,4.0000,0.9977
101031,0,ulti,leaves,3.0507,4.0000,0.9209
101020,0,ulti,bells,3.8474,4.0000,0.9873
101034,1,,,0.0000,0.0000,0.0000
101032,0,ulti,leaves,2.3686,4.0000,0.8640
101035,0,ulti,leaves,2.1514,-8.0000,0.8459
101036,0,ulti,bells,3.7254,-8.0000,0.9771
101033,0,ulti,hearts,7.7297,-16.0000,0.9887
101039,1,,,0.0000,0.0000,0.0000
101038,0,ulti,acorns,1.7026,4.0000,0.8085
101008,0,ulti,hearts,7.9771,8.0000,0.9990
101027,0,ulti,bells,3.0575,4.0000,0.9215
101029,0,ulti,bells,3.9457,4.0000,0.9955
101044,1,,,0.0000,0.0000,0.0000
101045,1,,,0.0000,0.0000,0.0000
101019,0,parti,acorns,0.8998,1.0000,0.9499
101037,0,parti,hearts,0.5769,-2.0000,0.6442
101040,0,parti,hearts,1.9788,2.0000,0.9947
101041,0,ulti,bells,2.3589,4.0000,0.8632
101042,0,parti,hearts,1.6322,2.0000,0.9081
101043,0,parti,hearts,1.9357,2.0000,0.9839
101047,0,ulti,bells,2.1559,4.0000,0.8463
101053,1,,,0.0000,0.0000,0.0000
101050,0,ulti,hearts,4.8847,8.0000,0.8702
101055,1,,,0.0000,0.0000,0.0000
101049,0,parti,hearts,1.9894,2.0000,0.9974
101051,0,ulti,hearts,7.8551,8.0000,0.9940
101058,1,,,0.0000,0.0000,0.0000
101059,1,,,0.0000,0.0000,0.0000
101052,0,ulti,leaves,1.8867,-8.0000,0.8239
101054,0,ulti,hearts,4.3965,8.0000,0.8499
101062,1,,,0.0000,0.0000,0.0000
101048,0,ulti,bells,3.5776,4.0000,0.9648
101064,1,,,0.0000,0.0000,0.0000
101065,1,,,0.0000,0.0000,0.0000
101060,0,parti,acorns,0.9470,1.0000,0.9735
101067,1,,,0.0000,0.0000,0.0000
101068,0,ulti,hearts,4.5021,-16.0000,0.8543
101069,1,,,0.0000,0.0000,0.0000
101070,1,,,0.0000,0.0000,0.0000
101061,0,parti,acorns,0.8343,1.0000,0.9171
101072,1,,,0.0000,0.0000,0.0000
101073,1,,,0.0000,0.0000,0.0000
100967,0,ulti,hearts,7.9999,8.0000,1.0000
101075,1,,,0.0000,0.0000,0.0000
101076,1,,,0.0000,0.0000,0.0000
101071,0,ulti,leaves,3.6064,4.0000,0.9672
101063,0,ulti,bells,3.3084,4.0000,0.9424
101079,1,,,0.0000,0.0000,0.0000
101057,0,ulti,acorns,3.9381,4.0000,0.9948
